Mega Lotto 6/45,39-21-32-43-19-17,2014-04-28,"18,802,100.00 ",1
Mega Lotto 6/45,22-18-07-31-01-15,2014-04-25,"15,413,548.00 ",0
Mega Lotto 6/45,27-05-13-34-40-15,2014-04-23,"10,430,800.00 ",0
Mega Lotto 6/45,31-36-38-41-45-37,2014-04-21,"9,000,000.00 ",0
Mega Lotto 6/45,22-05-40-36-06-33,2014-04-16,"9,000,000.00 ",0
Mega Lotto 6/45,30-16-06-10-18-12,2014-04-14,"80,773,540.00 ",1
Mega Lotto 6/45,28-42-06-43-44-15,2014-04-11,"73,992,612.00 ",0
Mega Lotto 6/45,07-12-20-02-39-36,2014-04-09,"65,905,004.00 ",0
Mega Lotto 6/45,31-26-03-14-45-19,2014-04-07,"59,743,988.00 ",0
Mega Lotto 6/45,23-05-36-03-27-08,2014-04-04,"54,328,372.00 ",0
Mega Lotto 6/45,24-11-13-19-07-34,2014-04-02,"47,000,108.00 ",0
Mega Lotto 6/45,38-39-14-22-18-27,2014-03-31,"42,220,476.00 ",0
Mega Lotto 6/45,27-11-26-14-45-21,2014-03-28,"38,016,720.00 ",0
Mega Lotto 6/45,21-15-34-32-31-44,2014-03-26,"32,091,052.00 ",0
Mega Lotto 6/45,09-15-19-31-45-11,2014-03-24,"28,302,332.00 ",0
Mega Lotto 6/45,21-11-29-15-37-35,2014-03-21,"24,719,508.00 ",0
Mega Lotto 6/45,41-04-28-19-39-12,2014-03-19,"18,954,708.00 ",0
Mega Lotto 6/45,15-27-39-25-03-04,2014-03-17,"15,476,736.00 ",0
Mega Lotto 6/45,39-32-44-07-05-16,2014-03-14,"11,994,396.00 ",0
Mega Lotto 6/45,02-08-07-21-15-32,2014-03-12,"9,000,000.00 ",0
Mega Lotto 6/45,20-08-34-44-23-27,2014-03-10,"9,000,000.00 ",0
Mega Lotto 6/45,24-05-28-19-36-34,2014-03-07,"39,403,380.00 ",1
Mega Lotto 6/45,34-25-03-43-33-44,2014-03-05,"33,129,788.00 ",0
Mega Lotto 6/45,07-25-18-08-04-36,2014-03-03,"29,109,504.00 ",0
Mega Lotto 6/45,07-44-29-17-19-16,2014-02-28,"25,067,976.00 ",0
Mega Lotto 6/45,10-37-42-09-20-04,2014-02-24,"15,673,864.00 ",0
Mega Lotto 6/45,03-43-08-42-40-31,2014-02-21,"12,208,948.00 ",0
Mega Lotto 6/45,06-14-28-44-16-42,2014-02-19,"9,000,000.00 ",0
Mega Lotto 6/45,37-12-16-15-23-14,2014-02-17,"9,000,000.00 ",0
Mega Lotto 6/45,02-10-14-38-31-33,2014-02-14,"26,690,616.00 ",2
Mega Lotto 6/45,04-23-18-01-39-25,2014-02-12,"20,790,916.00 ",0
Mega Lotto 6/45,18-15-13-22-41-28,2014-02-10,"16,981,924.00 ",0
Mega Lotto 6/45,29-03-06-18-43-23,2014-02-07,"13,169,248.00 ",0
Mega Lotto 6/45,44-17-21-38-11-01,2014-02-05,"9,000,000.00 ",0
Mega Lotto 6/45,07-09-32-30-39-04,2014-02-03,"9,000,000.00 ",0
Mega Lotto 6/45,38-16-32-07-19-14,2014-01-31,"78,792,744.00 ",1
Mega Lotto 6/45,02-45-17-39-15-20,2014-01-29,"70,273,588.00 ",0
Mega Lotto 6/45,36-02-08-33-15-06,2014-01-27,"63,465,848.00 ",0
Mega Lotto 6/45,41-39-09-22-18-03,2014-01-24,"56,856,784.00 ",0
Mega Lotto 6/45,24-37-23-34-13-31,2014-01-22,"49,019,536.00 ",0
Mega Lotto 6/45,41-16-30-28-05-07,2014-01-20,"42,943,664.00 ",0
Mega Lotto 6/45,13-35-45-43-26-17,2014-01-17,"37,926,144.00 ",0
Mega Lotto 6/45,20-40-10-13-38-28,2014-01-15,"30,958,204.00 ",0
Mega Lotto 6/45,32-25-21-11-34-29,2014-01-13,"26,743,148.00 ",0
Mega Lotto 6/45,34-23-25-44-35-02,2014-01-10,"22,798,960.00 ",0
Mega Lotto 6/45,16-19-04-36-22-12,2014-01-08,"16,821,708.00 ",0
Mega Lotto 6/45,34-24-39-04-01-33,2014-01-06,"13,099,968.00 ",0
Mega Lotto 6/45,33-30-39-34-24-19,2014-01-03,"9,467,076.00 ",0
Mega Lotto 6/45,01-26-02-29-11-41,2013-12-30,"9,000,000.00 ",0
Mega Lotto 6/45,26-27-15-21-29-45,2013-12-27,"43,195,588.00 ",1
Mega Lotto 6/45,34-06-36-24-32-09,2013-12-23,"36,225,376.00 ",0
Mega Lotto 6/45,02-22-38-42-28-26,2013-12-20,"31,568,076.00 ",0
Mega Lotto 6/45,40-42-05-19-01-21,2013-12-18,"25,568,112.00 ",0
