Megalotto 6/45,33-30-39-34-24-19,1/3/2014,"9,467,076.00",0
Megalotto 6/45,34-24-39-04-01-33,1/6/2014,"13,099,968.00",0
Megalotto 6/45,16-19-04-36-22-12,1/8/2014,"16,821,708.00",0
Megalotto 6/45,34-23-25-44-35-02,1/10/2014,"22,798,960.00",0
Megalotto 6/45,32-25-21-11-34-29,1/13/2014,"26,743,148.00",0
Megalotto 6/45,20-40-10-13-38-28,1/15/2014,"30,958,204.00",0
Megalotto 6/45,13-35-45-43-26-17,1/17/2014,"37,926,144.00",0
Megalotto 6/45,41-16-30-28-05-07,1/20/2014,"42,943,664.00",0
Megalotto 6/45,24-37-23-34-13-31,1/22/2014,"49,019,536.00",0
Megalotto 6/45,41-39-09-22-18-03,1/24/2014,"56,856,784.00",0
Megalotto 6/45,36-02-08-33-15-06,1/27/2014,"63,465,848.00",0
Megalotto 6/45,02-45-17-39-15-20,1/29/2014,"70,273,588.00",0
Megalotto 6/45,38-16-32-07-19-14,1/31/2014,"78,792,744.00",1
Megalotto 6/45,07-09-32-30-39-04,2/3/2014,"9,000,000.00",0
Megalotto 6/45,44-17-21-38-11-01,2/5/2014,"9,000,000.00",0
Megalotto 6/45,29-03-06-18-43-23,2/7/2014,"13,169,248.00",0
Megalotto 6/45,18-15-13-22-41-28,2/10/2014,"16,981,924.00",0
Megalotto 6/45,04-23-18-01-39-25,2/12/2014,"20,790,916.00",0
Megalotto 6/45,02-10-14-38-31-33,2/14/2014,"26,690,616.00",2
Megalotto 6/45,37-12-16-15-23-14,2/17/2014,"9,000,000.00",0
Megalotto 6/45,06-14-28-44-16-42,2/19/2014,"9,000,000.00",0
Megalotto 6/45,03-43-08-42-40-31,2/21/2014,"12,208,948.00",0
Megalotto 6/45,10-37-42-09-20-04,2/24/2014,"15,673,864.00",0
Megalotto 6/45,27-14-37-23-07-31,2/26/2014,"19,169,076.00",0
Megalotto 6/45,07-44-29-17-19-16,2/28/2014,"25,067,976.00",0
Megalotto 6/45,07-25-18-08-04-36,3/3/2014,"29,109,504.00",0
Megalotto 6/45,34-25-03-43-33-44,3/5/2014,"33,129,788.00",0
Megalotto 6/45,24-05-28-19-36-34,3/7/2014,"39,403,380.00",1
Megalotto 6/45,20-08-34-44-23-27,3/10/2014,"9,000,000.00",0
Megalotto 6/45,02-08-07-21-15-32,3/12/2014,"9,000,000.00",0
Megalotto 6/45,39-32-44-07-05-16,3/14/2014,"11,994,396.00",0
Megalotto 6/45,15-27-39-25-03-04,3/17/2014,"15,476,736.00",0
Megalotto 6/45,41-04-28-19-39-12,3/19/2014,"18,954,708.00",0
